,Company Name,Meta data,Graphic card,Hard disk,Price,Date,Time,Processor Name,Processor Chip,Processor Chip Detail,RAM storage,RAM detail
11233,dell,"['dell', 'g15 15.6"" fhd gaming laptop', '512gb solid state drive', 'black']",nvidia geforce rtx 3050 ti,,1199.99,09/23/2022,22:30:00,Intel,i7,i7,16gb,None
11234,dell,"['dell', 'g15 15.6"" fhd gaming laptop', '512gb solid state drive', 'black, dark shadow grey']",nvidia geforce rtx 3050,,1149.99,09/23/2022,22:30:00,Intel,i7,i7,16gb,None
11235,asus,"['asus', 'strix scar 15 g533 15.6"" gaming laptop', 'off black']",nvidia geforce rtx 3080,1 tb ssd,2420.99,09/23/2022,22:30:00,Intel,i9,i9,None,None
11236,razer,"['razer', 'blade 17', '17.3"" gaming laptop', 'uhd 144hz', '32gb ram', 'black']",nvidia geforce rtx 3080 ti,1tb ssd,4299.99,09/23/2022,22:30:00,Intel,i9,i9,None,None
11237,gigabyte ,"['gigabyte aorus 17.3"" fhd laptop']",nvidia geforce rtx 3080 ti,1tb ssd,2899.0,09/23/2022,22:30:00,Intel,i9,i9 12900h,32gb,ddr5
11238,razer,"['razer', 'blade 15 advanced', '15.6"" gaming laptop', 'qhd', '240hz', '16gb ram', 'black']",nvidia geforce rtx 3070 ti,1tb ssd,2999.99,09/23/2022,22:30:00,Intel,i7,i7,None,None
11239,asus,"['asus', 'rog 13.4"" touchscreen gaming tablet', 'black']",nvidia geforce rtx 3050 ti v4g graphics,1tb ssd,1699.99,09/23/2022,22:30:00,Intel,i9,i9,16gb,None
11240,asus,"['asus', 'zenbook 14 um425 14"" laptop', 'pine gray']",,1 tb ssd,1099.99,09/23/2022,22:30:00,AMD,ryzen 9,ryzen 9,None,None
11241,asus,"['asus', 'tuf gaming 17.3"" laptop', 'eclipse grey']",nvidia geforce rtx 3050 ti,512gb ssd,999.99,09/23/2022,22:30:00,Intel,i5,i5,8gb,ddr4
11242,asus,"['asus', 'vivobook pro 16x n7600 16"" laptop']",,1 tb ssd,1549.99,09/23/2022,22:30:00,Intel,i7,i7,None,None
11243,msi,"['msi', 'stealth 17.3"" 144hz gaming laptop', 'black']",nvidia geforce rtx 3060,1tb ssd,1849.99,09/23/2022,22:30:00,Intel,i9,i9,16gb,None
11244,gigabyte,"['gigabyte', 'g5 md 15.6"" fhd ips gaming laptop']",nvidia geforce rtx 3050 ti,512gb ssd,699.99,09/23/2022,22:30:00,Intel,i5,i5 11400h,8gb,None
11245,msi,"['msi', 'vector gp76 17.3"" gaming laptop', 'core black']",nvidia geforce rtx 3070 ti,1 tb ssd,2499.99,09/23/2022,22:30:00,Intel,i9,i9,None,None
11246,hp,"['hp', 'pavilion 15.6"" touch', 'screen laptop', 'ceramic white']",,512gb ssd,869.99,09/23/2022,22:30:00,Intel,i7,i7 1255u,8gb,None
11247,msi,"['msi', 'gf63 15.6"" gaming laptop', 'black']",nvidia geforce gtx 1650,256gb ssd,629.99,09/23/2022,22:30:00,Intel,i5,i5,8gb,None
11248,razer,"['razer', 'blade 17', '17.3"" gaming laptop', 'qhd 240hz', '16gb ram', 'black']",nvidia geforce rtx 3060,1tb ssd,2799.99,09/23/2022,22:30:00,Intel,i7,i7,None,None
11249,asus,"['asus', 'rog zephyrus g15 15.6"" qhd laptop', '1tb solid state drive', 'eclipse gray']",nvidia geforce rtx 3080,,2099.99,09/23/2022,22:30:00,AMD,ryzen 9,ryzen 9,16gb,None
11250,razer,"['razer', 'blade 17', '17.3"" gaming laptop', 'qhd 240hz', '16gb ram', 'black']",nvidia geforce rtx 3070 ti,1tb ssd,3108.99,09/23/2022,22:30:00,Intel,i7,i7,None,None
11251,acer,"['acer', 'nitro 5 17.3"" full hd ips 144hz gaming laptop']",nvidia geforce rtx 3050,512gb pcie gen 4 ssd,749.99,09/23/2022,23:30:00,Intel,i5,i5 12500h,None,None
11252,hp ,"['hp omen', '16.1"" gaming laptop', 'amd radeon rx 6650m', 'mica silver']",,1tb ssd,1099.99,09/23/2022,23:30:00,AMD,ryzen 7,ryzen 7 6800,16gb,None
11253,asus,"['asus', 'tuf dash 15.6"" fhd 144hz gaming laptop', 'off black']",nvidia geforce rtx 3070,512gb pcie ssd,1099.99,09/23/2022,23:30:00,Intel,i7,i7,16gb,ddr5
11254,hp,"['hp', 'victus 15.6"" gaming laptop', 'mica silver']",nvidia geforce rtx 3050 ti,512gb ssd,1099.99,09/23/2022,23:30:00,Intel,i7,i7 12650h,16gb,None
11255,acer,"['acer', 'nitro 5', '15.6"" fhd gaming laptop', 'black']",nvidia geforce rtx 3050 ti,512gb gen 4 ssd,999.99,09/23/2022,23:30:00,Intel,i5,i5,16gb,ddr4
11256,hp,"['hp', 'victus 15.6"" gaming laptop', 'mica silver']",nvidia geforce gtx 1650,512gb ssd,799.99,09/23/2022,23:30:00,Intel,i5,i5 12450h,8gb,None
11257,asus,"['asus', 'rog zephyrus 16"" wqxga 165hz gaming laptop', 'off black']",nvidia geforce rtx 3070 ti,1tb pcie 4.0 ssd,2149.99,09/23/2022,23:30:00,Intel,i9,i9,None,None
11258,hp ,"['hp omen', '16.1"" laptop', 'shadow black']",nvidia geforce rtx 3050 ti,1tb ssd,1479.99,09/23/2022,23:30:00,Intel,i7,i7 12700h,16gb,None
11259,hp ,"['hp omen', '16.1"" qhd laptop', 'shadow black']",nvidia geforce rtx 3060,1tb ssd,1699.99,09/23/2022,23:30:00,Intel,i7,i7 12700h,16gb,None
11260,dell,"['dell', 'g15re 5000 15.6"" gaming laptop', '1tb solid state drive', 'grey']",nvidia geforce rtx 3050 ti,,1099.99,09/23/2022,23:30:00,AMD,ryzen 7,ryzen 7,16gb,None
11261,asus,"['asus', 'tuf dash 15.6"" gaming laptop', 'eclipse grey']",nvidia geforce rtx 3060,512gb ssd,1199.99,09/23/2022,23:30:00,Intel,i7,11th gen i7,16gb,None
11262,lenovo,"['lenovo', 'legion 5 15"" gaming laptop', 'phantom blue']",nvidia geforce rtx 3050 ti,512gb ssd,899.99,09/23/2022,23:30:00,AMD,ryzen 7,ryzen 7 5800h,8gb,None
11263,dell ,"['dell g15 15.6"" fhd 120hz gaming laptop', 'phantom grey with speckles']",nvidia geforce rtx 3050,512gb ssd,749.99,09/23/2022,23:30:00,AMD,ryzen 5,ryzen 5,8gb,None
11264,asus,"['asus', 'tuf gaming a15 15.6"" fhd 144hz gaming laptop']",nvidia geforce rtx 3050 ti,512gb pcie ssd,899.99,09/23/2022,23:30:00,AMD,ryzen 7,ryzen 7,None,None
11265,gigabyte,"['gigabyte', '15.6"" fhd ips gaming laptop', '16gb']",nvidia geforce rtx 3060,512gb ssd,899.99,09/23/2022,23:30:00,Intel,i5,i5 11400h,None,None
11266,asus,"['asus', 'rog zephyrus 14"" fhd 144hz gaming laptop', 'moonlight white']",nvidia geforce rtx 3060,512gb pcie ssd,1399.99,09/23/2022,23:30:00,AMD,ryzen 7,ryzen 7,16gb,ddr4
11267,asus,"['asus', 'rog zephyrus 16"" fhd 165hz gaming laptop', 'off black']",nvidia geforce rtx 3060,512gb pcie 4.0 ssd,1649.99,09/23/2022,23:30:00,Intel,i7,i7,None,None
11268,alienware,"['alienware', 'm17 r5 17.3"" 360hz fhd gaming laptop', 'dark side of the moon']",nvidia geforce rtx 3070 ti,1tb ssd,2119.99,09/23/2022,23:30:00,AMD,ryzen 9,ryzen 9,16gb,None
11269,lenovo,"['lenovo', 'ideapad gaming 3i 15.6"" fhd laptop', 'shadow black']",nvidia geforce gtx 1650,256gb ssd,849.99,09/23/2022,23:30:00,Intel,i5,i5 11300h,8gb,None
11270,acer,"['acer', 'predator helios 300', '15.6"" fhd 165hz gaming laptop']",nvidia geforce rtx 3060,512gb ssd,1499.99,09/23/2022,23:30:00,Intel,i7,i7,16gb,ddr5
11271,asus,"['asus', 'rog zephyrus 15.6"" wqhd 165hz gaming laptop', 'eclipse gray']",nvidia geforce rtx 3060,512gb pcie 4.0 ssd,1399.99,09/23/2022,23:30:00,AMD,ryzen 9,ryzen 9,None,None
11272,msi,"['msi', 'stealth 17.3"" 144hz gaming laptop', 'black']",nvidia geforce rtx 3060,1tb ssd,1549.99,09/23/2022,23:30:00,Intel,i7,i7,16gb,None
11273,lenovo,"['lenovo', 'legion slim 7 amd advantage edition 16"" wqxga gaming laptop', 'amd radeon rx 6800s', 'onyx grey']",,1tb ssd,1849.99,09/23/2022,23:30:00,AMD,ryzen 9,ryzen 9 6900hx,16gb,None
11274,gigabyte,"['gigabyte', 'aorus 15.6"" ips gaming laptop']",nvidia geforce rtx 3070,512gb ssd,1249.99,09/23/2022,23:30:00,Intel,i7,i7 12700h,16gb,None
11275,asus,"['asus', 'rog zephyrus 14” wqxga 120hz gaming laptop', 'amd radeon rx 6700s']",,1tb pcie 4.0 ssd,1549.99,09/23/2022,23:30:00,AMD,ryzen 9,ryzen 9,16gb,ddr5
11276,alienware,"['alienware', 'x14 r1 14.0"" 144hz fhd gaming laptop', 'lunar light']",nvidia geforce rtx 3060,512gb ssd,1599.99,09/23/2022,23:30:00,Intel,i7,i7,16gb,None
11277,asus,"['asus', 'rog zephyrus 14"" wqxga 120hz gaming laptop', 'amd radeon rx 6800s', 'moonlight white']",,1tb pcie 4.0 ssd,1699.99,09/23/2022,23:30:00,AMD,ryzen 9,ryzen 9,16gb,ddr5
11278,msi,"['msi', 'sword 15.6"" 144hz gaming laptop', 'black']",nvidia geforce rtx 3060,1tb ssd,1349.99,09/23/2022,23:30:00,Intel,i7,i7,16gb,None
11279,lenovo,"['lenovo', 'legion 5 pro 16"" wqxga gaming laptop', 'storm grey']",nvidia geforce rtx 3050 ti,512gb ssd,1399.99,09/23/2022,23:30:00,AMD,ryzen 7,ryzen 7 6800h,16gb,None
11280,lenovo,"['lenovo', 'legion slim 7i 16"" wuxga gaming laptop', 'onyx grey']",nvidia geforce rtx 3060,512gb ssd,1699.99,09/23/2022,23:30:00,Intel,i7,i7 12700h,16gb,None
11281,asus,"['asus', 'rog zephyrus g15 15.6"" qhd laptop', '512gb solid state drive', 'eclipse gray']",nvidia geforce rtx 3060,,1249.99,09/23/2022,23:30:00,AMD,ryzen 9,ryzen 9,16gb,None
11282,asus,"['asus', 'rog 13.4"" touchscreen gaming laptop', 'off black']",nvidia geforce rtx 3050 ti v4g graphics,1tb ssd,1599.99,09/23/2022,23:30:00,AMD,ryzen 9,ryzen 9,16gb,None
11283,asus,"['asus', 'rog zephyrus g14 14"" laptop']",nvidia geforce gtx 1650,512gb ssd,1149.99,09/23/2022,23:30:00,AMD,ryzen 7,ryzen 7,16gb,None
11284,asus,"['asus', 'rog strix g15 advantage edition 15.6"" qhd gaming laptop', 'radeon\xa0rx 6800m']",,512gb ssd,1699.99,09/23/2022,23:30:00,AMD,ryzen 9,ryzen 9 5980hx,16gb,None
11285,asus,"['asus', 'rog zephyrus 15.6"" wqhd 165hz gaming laptop', 'eclipse grey']",nvidia geforce rtx 3070 ti,1tb pcie 4.0 ssd,1999.99,09/23/2022,23:30:00,AMD,ryzen 9,ryzen 9,None,None
11286,msi,"['msi', 'vector gp66 15.6"" 360hz gaming laptop', 'black']",nvidia geforce rtx 3070 ti,1tb ssd,2399.99,09/23/2022,23:30:00,Intel,i9,i9,32gb,None
11287,msi,"['msi', 'katana gf76 17.3"" gaming laptop', 'black']",nvidia geforce rtx 3050 ti,512 gb ssd,1099.99,09/23/2022,23:30:00,Intel,i7,i7,None,None
11288,asus,"['asus', 'rog 13.4"" touchscreen gaming laptop', 'off black']",nvidia geforce rtx 3050 ti v4g graphics,1tb ssd,1199.99,09/23/2022,23:30:00,AMD,ryzen 9,ryzen 9,16gb,None
11289,alienware ,"['alienware x15 r2  15.6"" fhd gaming laptop', 'lunar light']",nvidia geforce rtx 3070ti,1tb ssd,2699.99,09/23/2022,23:30:00,Intel,i7,12th gen i7,16gb,None
11290,asus,"['asus', 'rog zephyrus 15.6"" qhd gaming laptop', 'eclipse grey', 'eclipse grey']",nvidia geforce rtx 3080,1tb ssd,1949.99,09/23/2022,23:30:00,AMD,ryzen 9,ryzen 9,16gb,None
11291,msi,"['msi', 'sword 15.6"" 144hz gaming laptop', 'black']",nvidia geforce rtx 3050,512gb ssd,949.99,09/23/2022,23:30:00,Intel,i5,i5,8gb,None
11292,asus,"['asus', 'rog zephyrus 15.6"" qhd gaming laptop', 'eclipse grey', 'eclipse grey']",nvidia geforce rtx 3070,1tb ssd,1479.99,09/23/2022,23:30:00,AMD,ryzen 9,ryzen 9,16gb,None
11293,hp,"['hp', 'pavilion 15.6"" touch', 'screen laptop', 'ceramic white']",,256gb ssd,679.99,09/23/2022,23:30:00,Intel,i5,i5 1235u,8gb,None
11294,gigabyte,"['gigabyte', '15.6"" fhd ips 144hz gaming laptop', '16gb']",nvidia geforce rtx 3050,512 gb ssd,849.0,09/23/2022,23:30:00,Intel,i5,i5 11400h,None,None
11295,lenovo,"['lenovo', 'legion slim 7 15"" gaming laptop', 'shadow black']",nvidia geforce rtx 3060,512gb ssd,1199.99,09/23/2022,23:30:00,AMD,ryzen 7,ryzen 7 5800h,16gb,None
11296,dell ,"['dell g15 15.6"" fhd 120hz gaming laptop', 'phantom grey with speckles']",nvidia geforce rtx 3050 ti,512gb ssd,1099.99,09/23/2022,23:30:00,AMD,ryzen 7,ryzen 7 6800h,16gb,None
11297,alienware,"['alienware', 'x15 r1 15.6"" fhd gaming laptop', '512gb solid state drive', 'white, lunar light']",nvidia geforce rtx 3070,,2199.99,09/23/2022,23:30:00,Intel,i7,i7,16gb,None
11298,msi,"['msi', 'vector gp76 17.3"" gaming laptop', 'core black']",nvidia geforce rtx 3080,1 tb ssd,2399.99,09/23/2022,23:30:00,Intel,i7,i7,None,None
11299,acer,"['acer', 'predator helios 300', '15.6"" qhd 240hz gaming laptop']",nvidia geforce rtx 3070 ti,1tb ssd,1799.99,09/23/2022,23:30:00,Intel,i7,i7,16gb,ddr5
11300,gigabyte,"['gigabyte', 'aero 16"" 4k amoled gaming laptop']",nvidia geforce rtx 3070 ti,1tb ssd,1699.99,09/23/2022,23:30:00,Intel,i7,i7 12700h,16gb,None
11301,asus,"['asus', 'rog zephyrus 14"" gaming laptop', 'amd rx 6800s', 'moonlight white']",,1tb ssd,2499.99,09/23/2022,23:30:00,AMD,ryzen 9,ryzen 9,32gb,None
11302,dell,"['dell', 'g15 15.6"" fhd gaming laptop', '512gb solid state drive', 'phantom grey, with speckles']",nvidia geforce rtx 3050 graphics,,899.99,09/23/2022,23:30:00,AMD,ryzen 5,ryzen 5,8gb,None
11303,gigabyte,"['gigabyte', 'aorus 15.6 ips 240hz gaming laptop']",nvidia geforce rtx 3070,1tb ssd,1499.99,09/23/2022,23:30:00,Intel,i7,i7 11800h,16gb,None
11304,asus,"['asus', 'rog strix g15 advantage edition 15.6"" fhd gaming laptop', 'radeon\xa0rx 6800m']",,512gb ssd,1319.99,09/23/2022,23:30:00,AMD,ryzen 9,ryzen 9 5900hx,16gb,None
11305,gigabyte,"['gigabyte', 'aero 16"" 4k amoled gaming laptop']",nvidia geforce rtx 3070 ti,1tb ssd,1599.99,09/23/2022,23:30:00,Intel,i7,i7 12700h,16gb,None
11306,gigabyte,"['gigabyte', '15.6 ips level 240hz gaming laptop']",nvidia geforce rtx 3060,512gb ssd,1199.99,09/23/2022,23:30:00,Intel,i7,i7 11800h,16gb,None
11307,asus,"['asus', 'rog 16"" wqxga 165hz gaming laptop', 'off black']",nvidia geforce rtx 3080 ti,2tb ssd,3199.99,09/23/2022,23:30:00,Intel,i9,i9,32gb,ddr5
11308,lenovo,"['lenovo', 'ideapad gaming 3 15.6"" fhd laptop', 'shadow black']",nvidia geforce rtx 3050 ti,256gb ssd,699.99,09/23/2022,23:30:00,AMD,ryzen 5,ryzen 5 5600h,8gb,None
11309,asus,"['asus', 'rog zephyrus 14"" gaming laptop']",nvidia geforce rtx 3060,1tb ssd,1549.99,09/23/2022,23:30:00,AMD,ryzen 9,ryzen 9,16gb,None
11310,asus,"['asus', 'tuf gaming 17.3"" laptop', 'eclipse grey']",nvidia geforce rtx 3050 ti,512gb ssd,999.99,09/23/2022,23:30:00,Intel,i5,i5,8gb,None
11311,razer,"['razer', 'blade 14', '14"" gaming laptop', 'qhd 165hz', '16gb ram', 'black']",nvidia geforce rtx 3070 ti,1tb ssd,2599.99,09/23/2022,23:30:00,AMD,ryzen 9,ryzen 9 6900hx,None,None
11312,hp,"['hp', '17.3"" gaming laptop', 'shadow black']",nvidia geforce rtx 3060,512gb ssd,1549.99,09/23/2022,23:30:00,Intel,i7,i7 12700h,16gb,None
11313,alienware,"['alienware', 'm15 r7 15.6"" qhd 240hz gaming laptop', 'dark side of the moon']",nvidia geforce rtx 3060,1 tb ssd,1999.99,09/23/2022,23:30:00,Intel,i7,i7,16gb,None
11314,razer,"['razer', 'blade 15 advanced', '15.6"" gaming laptop', 'qhd', '240hz', '32gb ram', 'black']",nvidia geforce rtx 3080 ti,1tb ssd,3699.99,09/23/2022,23:30:00,Intel,i7,i7,None,None
11315,msi,"['msi', 'gp66 15.6"" 240hz gaming laptop', 'black']",nvidia geforce rtx 3070,1tb ssd,1699.99,09/23/2022,23:30:00,Intel,i7,i7,16gb,None
11316,lenovo,"['lenovo', 'legion slim 7 15"" 4k ultra hd gaming laptop', 'shadow black']",nvidia geforce rtx 3050 ti,1tb ssd,1439.99,09/23/2022,23:30:00,AMD,ryzen 9,ryzen 9 5900hx,16gb,None
11317,gigabyte,"['gigabyte', 'aorus 15.6"" 2k ips gaming laptop']",nvidia geforce rtx 3070 ti,1tb ssd,1609.99,09/23/2022,23:30:00,Intel,i7,i7 12700h,16gb,None
11318,msi,"['msi', 'delta 15.6"" fhd 240hz gaming laptop', 'radeon rx6700m', 'black']",,1tb ssd,1599.99,09/23/2022,23:30:00,AMD,ryzen 7,ryzen 7 5800,16gb,None
11319,asus,"['asus', 'gaming f17 fx706 17.3"" gaming laptop', '512 gb']",,,842.99,09/23/2022,23:30:00,Intel,None,None,None,None
11320,lenovo,"['lenovo', 'ideapad gaming 3 15.6"" fhd 120hz laptop', 'shadow black']",nvidia geforce gtx 1650,256gb ssd,849.99,09/23/2022,23:30:00,AMD,ryzen 5,ryzen 5 5600h,8gb,None
11321,lenovo,"['lenovo', 'ideapad gaming 3 15ihu6 15.6"" gaming laptop', 'shadow black']",nvidia geforce rtx 3050,256 gb ssd,939.99,09/23/2022,23:30:00,Intel,i5,i5,None,None
11322,razer,"['razer', 'blade 15 advanced', '15.6"" gaming laptop', 'uhd', '144hz', '32gb ram', 'black']",nvidia geforce rtx 3080 ti,1tb ssd,3999.99,09/23/2022,23:30:00,Intel,i9,i9,None,None
11323,msi,"['msi', 'gf65 15.6"" 144hz gaming laptop', 'black']",nvidia geforce rtx 3060,512gb ssd,1099.99,09/23/2022,23:30:00,Intel,i5,i5,8gb,None
11324,dell,"['dell', 'g15 15.6"" fhd gaming laptop', '512gb solid state drive', 'black']",nvidia geforce rtx 3050 ti,,1199.99,09/23/2022,23:30:00,Intel,i7,i7,16gb,None
11325,dell,"['dell', 'g15 15.6"" fhd gaming laptop', '512gb solid state drive', 'black, dark shadow grey']",nvidia geforce rtx 3050,,1149.99,09/23/2022,23:30:00,Intel,i7,i7,16gb,None
11326,asus,"['asus', 'strix scar 15 g533 15.6"" gaming laptop', 'off black']",nvidia geforce rtx 3080,1 tb ssd,2420.99,09/23/2022,23:30:00,Intel,i9,i9,None,None
11327,razer,"['razer', 'blade 17', '17.3"" gaming laptop', 'uhd 144hz', '32gb ram', 'black']",nvidia geforce rtx 3080 ti,1tb ssd,4299.99,09/23/2022,23:30:00,Intel,i9,i9,None,None
11328,gigabyte ,"['gigabyte aorus 17.3"" fhd laptop']",nvidia geforce rtx 3080 ti,1tb ssd,2899.0,09/23/2022,23:30:00,Intel,i9,i9 12900h,32gb,ddr5
11329,razer,"['razer', 'blade 15 advanced', '15.6"" gaming laptop', 'qhd', '240hz', '16gb ram', 'black']",nvidia geforce rtx 3070 ti,1tb ssd,2999.99,09/23/2022,23:30:00,Intel,i7,i7,None,None
11330,asus,"['asus', 'rog 13.4"" touchscreen gaming tablet', 'black']",nvidia geforce rtx 3050 ti v4g graphics,1tb ssd,1699.99,09/23/2022,23:30:00,Intel,i9,i9,16gb,None
11331,asus,"['asus', 'zenbook 14 um425 14"" laptop', 'pine gray']",,1 tb ssd,1099.99,09/23/2022,23:30:00,AMD,ryzen 9,ryzen 9,None,None
11332,asus,"['asus', 'tuf gaming 17.3"" laptop', 'eclipse grey']",nvidia geforce rtx 3050 ti,512gb ssd,999.99,09/23/2022,23:30:00,Intel,i5,i5,8gb,ddr4
11333,asus,"['asus', 'vivobook pro 16x n7600 16"" laptop']",,1 tb ssd,1549.99,09/23/2022,23:30:00,Intel,i7,i7,None,None
11334,msi,"['msi', 'stealth 17.3"" 144hz gaming laptop', 'black']",nvidia geforce rtx 3060,1tb ssd,1849.99,09/23/2022,23:30:00,Intel,i9,i9,16gb,None
11335,gigabyte,"['gigabyte', 'g5 md 15.6"" fhd ips gaming laptop']",nvidia geforce rtx 3050 ti,512gb ssd,699.99,09/23/2022,23:30:00,Intel,i5,i5 11400h,8gb,None
11336,msi,"['msi', 'vector gp76 17.3"" gaming laptop', 'core black']",nvidia geforce rtx 3070 ti,1 tb ssd,2499.99,09/23/2022,23:30:00,Intel,i9,i9,None,None
11337,hp,"['hp', 'pavilion 15.6"" touch', 'screen laptop', 'ceramic white']",,512gb ssd,869.99,09/23/2022,23:30:00,Intel,i7,i7 1255u,8gb,None
11338,msi,"['msi', 'gf63 15.6"" gaming laptop', 'black']",nvidia geforce gtx 1650,256gb ssd,629.99,09/23/2022,23:30:00,Intel,i5,i5,8gb,None
11339,razer,"['razer', 'blade 17', '17.3"" gaming laptop', 'qhd 240hz', '16gb ram', 'black']",nvidia geforce rtx 3060,1tb ssd,2799.99,09/23/2022,23:30:00,Intel,i7,i7,None,None
11340,asus,"['asus', 'rog zephyrus g15 15.6"" qhd laptop', '1tb solid state drive', 'eclipse gray']",nvidia geforce rtx 3080,,2099.99,09/23/2022,23:30:00,AMD,ryzen 9,ryzen 9,16gb,None
11341,hp ,"['hp omen', '16.1"" gaming laptop', 'amd radeon rx 6650m', 'mica silver']",,1tb ssd,1099.99,09/24/2022,16:30:00,AMD,ryzen 7,ryzen 7 6800,16gb,None
11342,acer,"['acer', 'nitro 5 17.3"" full hd ips 144hz gaming laptop']",nvidia geforce rtx 3050,512gb pcie gen 4 ssd,749.99,09/24/2022,16:30:00,Intel,i5,i5 12500h,None,None
11343,asus,"['asus', 'tuf dash 15.6"" fhd 144hz gaming laptop', 'off black']",nvidia geforce rtx 3070,512gb pcie ssd,1099.99,09/24/2022,16:30:00,Intel,i7,i7,16gb,ddr5
11344,hp,"['hp', 'victus 15.6"" gaming laptop', 'mica silver']",nvidia geforce rtx 3050 ti,512gb ssd,1099.99,09/24/2022,16:30:00,Intel,i7,i7 12650h,16gb,None
11345,hp ,"['hp omen', '16.1"" qhd laptop', 'shadow black']",nvidia geforce rtx 3060,1tb ssd,1699.99,09/24/2022,16:30:00,Intel,i7,i7 12700h,16gb,None
11346,acer,"['acer', 'nitro 5', '15.6"" fhd gaming laptop', 'black']",nvidia geforce rtx 3050 ti,512gb gen 4 ssd,999.99,09/24/2022,16:30:00,Intel,i5,i5,16gb,ddr4
11347,dell ,"['dell g15 15.6"" fhd 120hz gaming laptop', 'phantom grey with speckles']",nvidia geforce rtx 3050,512gb ssd,749.99,09/24/2022,16:30:00,AMD,ryzen 5,ryzen 5,8gb,None
11348,asus,"['asus', 'rog zephyrus 16"" wqxga 165hz gaming laptop', 'off black']",nvidia geforce rtx 3070 ti,1tb pcie 4.0 ssd,2149.99,09/24/2022,16:30:00,Intel,i9,i9,None,None
11349,hp,"['hp', 'victus 15.6"" gaming laptop', 'mica silver']",nvidia geforce gtx 1650,512gb ssd,799.99,09/24/2022,16:30:00,Intel,i5,i5 12450h,8gb,None
11350,hp ,"['hp omen', '16.1"" laptop', 'shadow black']",nvidia geforce rtx 3050 ti,1tb ssd,1479.99,09/24/2022,16:30:00,Intel,i7,i7 12700h,16gb,None
11351,dell,"['dell', 'g15re 5000 15.6"" gaming laptop', '1tb solid state drive', 'grey']",nvidia geforce rtx 3050 ti,,1099.99,09/24/2022,16:30:00,AMD,ryzen 7,ryzen 7,16gb,None
11352,asus,"['asus', 'tuf dash 15.6"" gaming laptop', 'eclipse grey']",nvidia geforce rtx 3060,512gb ssd,1199.99,09/24/2022,16:30:00,Intel,i7,11th gen i7,16gb,None
11353,lenovo,"['lenovo', 'legion 5 15"" gaming laptop', 'phantom blue']",nvidia geforce rtx 3050 ti,512gb ssd,899.99,09/24/2022,16:30:00,AMD,ryzen 7,ryzen 7 5800h,8gb,None
11354,asus,"['asus', 'tuf gaming a15 15.6"" fhd 144hz gaming laptop']",nvidia geforce rtx 3050 ti,512gb pcie ssd,899.99,09/24/2022,16:30:00,AMD,ryzen 7,ryzen 7,None,None
11355,gigabyte,"['gigabyte', '15.6"" fhd ips gaming laptop', '16gb']",nvidia geforce rtx 3060,512gb ssd,899.99,09/24/2022,16:30:00,Intel,i5,i5 11400h,None,None
11356,asus,"['asus', 'rog zephyrus 16"" fhd 165hz gaming laptop', 'off black']",nvidia geforce rtx 3060,512gb pcie 4.0 ssd,1649.99,09/24/2022,16:30:00,Intel,i7,i7,None,None
11357,asus,"['asus', 'rog zephyrus 14"" fhd 144hz gaming laptop', 'moonlight white']",nvidia geforce rtx 3060,512gb pcie ssd,1399.99,09/24/2022,16:30:00,AMD,ryzen 7,ryzen 7,16gb,ddr4
11358,alienware,"['alienware', 'm17 r5 17.3"" 360hz fhd gaming laptop', 'dark side of the moon']",nvidia geforce rtx 3070 ti,1tb ssd,2119.99,09/24/2022,16:30:00,AMD,ryzen 9,ryzen 9,16gb,None
11359,lenovo,"['lenovo', 'ideapad gaming 3i 15.6"" fhd laptop', 'shadow black']",nvidia geforce gtx 1650,256gb ssd,849.99,09/24/2022,16:30:00,Intel,i5,i5 11300h,8gb,None
11360,acer,"['acer', 'predator helios 300', '15.6"" fhd 165hz gaming laptop']",nvidia geforce rtx 3060,512gb ssd,1499.99,09/24/2022,16:30:00,Intel,i7,i7,16gb,ddr5
11361,asus,"['asus', 'rog zephyrus 15.6"" wqhd 165hz gaming laptop', 'eclipse gray']",nvidia geforce rtx 3060,512gb pcie 4.0 ssd,1399.99,09/24/2022,16:30:00,AMD,ryzen 9,ryzen 9,None,None
11362,msi,"['msi', 'stealth 17.3"" 144hz gaming laptop', 'black']",nvidia geforce rtx 3060,1tb ssd,1549.99,09/24/2022,16:30:00,Intel,i7,i7,16gb,None
11363,lenovo,"['lenovo', 'legion slim 7 amd advantage edition 16"" wqxga gaming laptop', 'amd radeon rx 6800s', 'onyx grey']",,1tb ssd,1849.99,09/24/2022,16:30:00,AMD,ryzen 9,ryzen 9 6900hx,16gb,None
11364,gigabyte,"['gigabyte', 'aorus 15.6"" ips gaming laptop']",nvidia geforce rtx 3070,512gb ssd,1249.99,09/24/2022,16:30:00,Intel,i7,i7 12700h,16gb,None
11365,asus,"['asus', 'rog zephyrus 14” wqxga 120hz gaming laptop', 'amd radeon rx 6700s']",,1tb pcie 4.0 ssd,1549.99,09/24/2022,16:30:00,AMD,ryzen 9,ryzen 9,16gb,ddr5
11366,alienware,"['alienware', 'x14 r1 14.0"" 144hz fhd gaming laptop', 'lunar light']",nvidia geforce rtx 3060,512gb ssd,1599.99,09/24/2022,16:30:00,Intel,i7,i7,16gb,None
